 n = 55,  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.020000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.020000  0.000000  0.010000  0.010000  0.010000  0.010000 
 n = 56,  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.020000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.020000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.020000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000 
 n = 57,  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.020000  0.010000  0.010000  0.020000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.020000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.020000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000 
 n = 58,  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.020000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.020000  0.000000  0.020000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.000000  0.020000  0.000000  0.010000  0.010000  0.000000  0.010000  0.020000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000 
 n = 59,  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.020000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.020000  0.010000  0.000000  0.020000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.020000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000 
 n = 60,  0.010000  0.010000  0.010000  0.010000  0.000000  0.020000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.000000  0.020000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.020000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.020000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000 
 n = 61,  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.020000  0.000000  0.020000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.020000  0.000000  0.010000  0.010000  0.000000  0.020000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.020000  0.010000  0.020000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.020000  0.000000  0.010000  0.010000 
 n = 62,  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.020000  0.000000  0.020000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.020000  0.000000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.020000  0.000000  0.010000  0.010000  0.020000  0.010000  0.010000  0.020000  0.000000  0.010000  0.010000  0.020000  0.010000  0.010000  0.010000  0.020000  0.010000  0.020000  0.010000  0.020000  0.000000  0.020000  0.010000  0.010000  0.000000  0.020000  0.010000  0.010000  0.000000  0.020000  0.000000  0.000000  0.010000  0.000000  0.010000  0.020000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.020000  0.000000  0.010000  0.010000 
 n = 63,  0.010000  0.000000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.020000  0.010000  0.000000  0.020000  0.010000  0.010000  0.010000  0.010000  0.020000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.020000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.020000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.000000  0.010000  0.010000  0.020000  0.010000  0.000000  0.010000  0.010000  0.010000  0.010000  0.010000  0.010000  0.020000  0.020000  0.020000  0.010000  0.010000  0.010000  0.020000  0.010000  0.010000  0.010000  0.010000  0.020000  0.000000  0.020000  0.010000  0.010000  0.020000  0.010000  0.000000 
 n = 64,  0.050000  0.050000  0.050000  0.060000  0.050000  0.050000  0.040000  0.050000  0.050000  0.050000  0.060000  0.050000  0.050000  0.050000  0.050000  0.050000  0.060000  0.070000  0.050000  0.080000  0.050000  0.060000  0.060000  0.060000  0.050000  0.070000  0.050000  0.060000  0.070000  0.040000  0.060000  0.090000  0.080000  0.080000  0.040000  0.050000  0.050000  0.040000  0.050000  0.050000  0.050000  0.060000  0.050000  0.040000  0.050000  0.050000  0.060000  0.040000  0.050000  0.050000  0.040000  0.060000  0.040000  0.050000  0.050000  0.040000  0.060000  0.040000  0.050000  0.050000  0.040000  0.050000  0.070000  0.040000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.040000  0.050000  0.060000  0.060000  0.050000  0.040000  0.050000  0.050000  0.040000  0.050000  0.050000  0.040000  0.050000  0.040000  0.050000  0.040000  0.050000  0.060000  0.050000  0.050000  0.060000  0.040000  0.050000  0.050000  0.030000  0.050000 
 n = 65,  0.050000  0.050000  0.040000  0.050000  0.040000  0.050000  0.050000  0.040000  0.050000  0.060000  0.040000  0.040000  0.040000  0.050000  0.050000  0.040000  0.060000  0.040000  0.040000  0.050000  0.060000  0.040000  0.050000  0.040000  0.050000  0.050000  0.050000  0.040000  0.060000  0.040000  0.040000  0.050000  0.050000  0.040000  0.060000  0.060000  0.060000  0.040000  0.040000  0.050000  0.040000  0.060000  0.040000  0.050000  0.040000  0.050000  0.050000  0.040000  0.050000  0.060000  0.040000  0.040000  0.040000  0.050000  0.050000  0.040000  0.040000  0.050000  0.060000  0.040000  0.050000  0.050000  0.040000  0.040000  0.050000  0.030000  0.060000  0.050000  0.050000  0.040000  0.050000  0.040000  0.050000  0.040000  0.050000  0.050000  0.050000  0.040000  0.050000  0.050000  0.040000  0.050000  0.060000  0.040000  0.040000  0.050000  0.050000  0.040000  0.050000  0.040000  0.060000  0.040000  0.050000  0.040000  0.050000  0.040000  0.040000  0.040000  0.050000  0.050000 
 n = 66,  0.040000  0.050000  0.040000  0.050000  0.040000  0.040000  0.050000  0.060000  0.050000  0.050000  0.040000  0.050000  0.050000  0.040000  0.050000  0.060000  0.040000  0.040000  0.050000  0.050000  0.050000  0.030000  0.070000  0.070000  0.060000  0.040000  0.060000  0.040000  0.050000  0.050000  0.060000  0.040000  0.050000  0.040000  0.050000  0.040000  0.040000  0.050000  0.050000  0.040000  0.040000  0.050000  0.050000  0.040000  0.050000  0.040000  0.050000  0.050000  0.040000  0.040000  0.050000  0.040000  0.060000  0.040000  0.050000  0.050000  0.040000  0.050000  0.050000  0.040000  0.050000  0.040000  0.040000  0.060000  0.040000  0.050000  0.040000  0.050000  0.050000  0.040000  0.050000  0.040000  0.050000  0.050000  0.040000  0.050000  0.060000  0.040000  0.040000  0.060000  0.040000  0.040000  0.040000  0.060000  0.040000  0.050000  0.050000  0.040000  0.050000  0.040000  0.050000  0.040000  0.050000  0.040000  0.050000  0.040000  0.060000  0.040000  0.040000  0.040000 
 n = 67,  0.050000  0.040000  0.050000  0.040000  0.060000  0.050000  0.040000  0.050000  0.050000  0.040000  0.050000  0.040000  0.050000  0.050000  0.050000  0.050000  0.050000  0.040000  0.050000  0.040000  0.040000  0.050000  0.050000  0.050000  0.040000  0.050000  0.050000  0.040000  0.050000  0.050000  0.050000  0.040000  0.050000  0.050000  0.040000  0.040000  0.040000  0.060000  0.050000  0.040000  0.040000  0.050000  0.050000  0.050000  0.040000  0.040000  0.050000  0.040000  0.040000  0.040000  0.060000  0.040000  0.050000  0.040000  0.050000  0.050000  0.040000  0.040000  0.050000  0.040000  0.040000  0.050000  0.060000  0.040000  0.050000  0.040000  0.050000  0.040000  0.050000  0.050000  0.060000  0.040000  0.040000  0.040000  0.050000  0.050000  0.040000  0.040000  0.060000  0.050000  0.040000  0.050000  0.050000  0.040000  0.040000  0.050000  0.050000  0.040000  0.050000  0.040000  0.050000  0.040000  0.050000  0.040000  0.060000  0.040000  0.050000  0.040000  0.050000  0.050000 
 n = 68,  0.050000  0.040000  0.040000  0.060000  0.040000  0.040000  0.040000  0.050000  0.040000  0.050000  0.050000  0.050000  0.040000  0.040000  0.050000  0.050000  0.040000  0.050000  0.040000  0.050000  0.050000  0.040000  0.050000  0.040000  0.050000  0.050000  0.040000  0.040000  0.060000  0.040000  0.040000  0.040000  0.050000  0.050000  0.040000  0.050000  0.050000  0.050000  0.040000  0.040000  0.050000  0.070000  0.060000  0.050000  0.050000  0.050000  0.040000  0.040000  0.050000  0.050000  0.050000  0.040000  0.060000  0.050000  0.040000  0.050000  0.040000  0.040000  0.040000  0.050000  0.060000  0.040000  0.040000  0.040000  0.060000  0.040000  0.040000  0.040000  0.060000  0.040000  0.040000  0.050000  0.050000  0.040000  0.050000  0.050000  0.050000  0.040000  0.050000  0.040000  0.060000  0.040000  0.040000  0.050000  0.050000  0.050000  0.040000  0.060000  0.050000  0.050000  0.050000  0.060000  0.070000  0.060000  0.040000  0.050000  0.040000  0.050000  0.040000  0.060000 
 n = 69,  0.050000  0.040000  0.050000  0.050000  0.050000  0.050000  0.040000  0.050000  0.050000  0.040000  0.050000  0.040000  0.050000  0.050000  0.040000  0.060000  0.050000  0.040000  0.040000  0.040000  0.060000  0.040000  0.040000  0.050000  0.050000  0.040000  0.050000  0.050000  0.060000  0.040000  0.040000  0.060000  0.060000  0.040000  0.050000  0.050000  0.040000  0.050000  0.050000  0.040000  0.040000  0.050000  0.040000  0.050000  0.040000  0.050000  0.040000  0.050000  0.050000  0.040000  0.040000  0.040000  0.050000  0.050000  0.040000  0.050000  0.060000  0.040000  0.040000  0.040000  0.060000  0.040000  0.040000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.040000  0.050000  0.050000  0.050000  0.040000  0.040000  0.050000  0.050000  0.040000  0.050000  0.040000  0.050000  0.040000  0.050000  0.050000  0.050000  0.040000  0.040000  0.050000  0.050000  0.040000  0.050000  0.040000  0.050000  0.040000  0.050000  0.040000  0.050000  0.050000  0.040000  0.050000 
 n = 70,  0.040000  0.040000  0.050000  0.040000  0.040000  0.050000  0.050000  0.050000  0.040000  0.040000  0.050000  0.050000  0.040000  0.050000  0.050000  0.050000  0.050000  0.060000  0.040000  0.040000  0.050000  0.050000  0.060000  0.040000  0.040000  0.040000  0.050000  0.050000  0.040000  0.050000  0.050000  0.040000  0.050000  0.050000  0.070000  0.050000  0.040000  0.050000  0.050000  0.050000  0.040000  0.040000  0.050000  0.040000  0.050000  0.040000  0.040000  0.060000  0.040000  0.040000  0.050000  0.050000  0.070000  0.070000  0.050000  0.060000  0.050000  0.040000  0.050000  0.050000  0.050000  0.050000  0.050000  0.040000  0.040000  0.040000  0.040000  0.050000  0.050000  0.040000  0.040000  0.060000  0.040000  0.050000  0.040000  0.050000  0.050000  0.040000  0.050000  0.050000  0.050000  0.050000  0.040000  0.060000  0.040000  0.050000  0.040000  0.050000  0.040000  0.050000  0.050000  0.040000  0.040000  0.050000  0.060000  0.050000  0.050000  0.050000  0.060000  0.040000 
 n = 71,  0.050000  0.070000  0.060000  0.060000  0.040000  0.050000  0.040000  0.060000  0.040000  0.040000  0.060000  0.040000  0.050000  0.050000  0.040000  0.050000  0.040000  0.050000  0.040000  0.050000  0.040000  0.050000  0.040000  0.050000  0.050000  0.050000  0.040000  0.060000  0.040000  0.040000  0.050000  0.040000  0.050000  0.040000  0.050000  0.050000  0.040000  0.040000  0.050000  0.050000  0.050000  0.050000  0.030000  0.050000  0.040000  0.050000  0.040000  0.040000  0.050000  0.050000  0.040000  0.050000  0.040000  0.050000  0.040000  0.040000  0.050000  0.040000  0.050000  0.050000  0.050000  0.050000  0.040000  0.050000  0.050000  0.050000  0.040000  0.060000  0.040000  0.050000  0.040000  0.050000  0.040000  0.050000  0.040000  0.050000  0.050000  0.050000  0.060000  0.040000  0.050000  0.040000  0.050000  0.040000  0.050000  0.050000  0.040000  0.050000  0.050000  0.050000  0.040000  0.050000  0.040000  0.050000  0.040000  0.040000  0.040000  0.060000  0.040000  0.050000 
 n = 72,  0.040000  0.060000  0.040000  0.050000  0.040000  0.050000  0.040000  0.060000  0.060000  0.060000  0.060000  0.050000  0.060000  0.050000  0.050000  0.050000  0.050000  0.060000  0.040000  0.050000  0.050000  0.050000  0.040000  0.050000  0.050000  0.050000  0.050000  0.040000  0.050000  0.050000  0.050000  0.050000  0.050000  0.040000  0.050000  0.050000  0.040000  0.050000  0.050000  0.050000  0.050000  0.050000  0.040000  0.060000  0.050000  0.040000  0.050000  0.040000  0.050000  0.040000  0.040000  0.050000  0.050000  0.050000  0.050000  0.040000  0.040000  0.040000  0.040000  0.040000  0.040000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.040000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.040000  0.050000  0.040000  0.050000  0.050000  0.050000  0.040000  0.060000  0.040000  0.050000  0.050000  0.040000  0.050000  0.050000  0.070000  0.050000  0.050000  0.050000  0.060000  0.050000  0.070000  0.060000  0.070000  0.040000  0.080000  0.080000 
 n = 73,  0.060000  0.060000  0.050000  0.050000  0.060000  0.050000  0.040000  0.070000  0.080000  0.060000  0.060000  0.050000  0.040000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.040000  0.040000  0.040000  0.050000  0.040000  0.050000  0.050000  0.050000  0.040000  0.060000  0.050000  0.050000  0.060000  0.050000  0.040000  0.050000  0.040000  0.050000  0.050000  0.040000  0.040000  0.060000  0.040000  0.050000  0.040000  0.050000  0.060000  0.060000  0.040000  0.050000  0.050000  0.050000  0.050000  0.050000  0.040000  0.050000  0.050000  0.040000  0.060000  0.050000  0.050000  0.060000  0.050000  0.050000  0.070000  0.080000  0.060000  0.050000  0.060000  0.040000  0.050000  0.050000  0.060000  0.050000  0.050000  0.080000  0.090000  0.070000  0.060000  0.050000  0.050000  0.060000  0.060000  0.080000  0.060000  0.050000  0.050000  0.050000  0.050000  0.060000  0.050000  0.050000  0.060000  0.050000  0.050000  0.060000  0.050000  0.040000  0.050000  0.050000 
 n = 74,  0.050000  0.050000  0.050000  0.060000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.060000  0.050000  0.050000  0.040000  0.070000  0.060000  0.050000  0.060000  0.050000  0.050000  0.060000  0.060000  0.060000  0.060000  0.070000  0.050000  0.060000  0.060000  0.050000  0.070000  0.060000  0.060000  0.050000  0.050000  0.060000  0.050000  0.050000  0.050000  0.050000  0.040000  0.050000  0.060000  0.050000  0.050000  0.060000  0.050000  0.060000  0.050000  0.060000  0.060000  0.060000  0.050000  0.060000  0.050000  0.060000  0.050000  0.040000  0.060000  0.050000  0.060000  0.050000  0.060000  0.050000  0.050000  0.060000  0.060000  0.040000  0.050000  0.050000  0.050000  0.050000  0.060000  0.050000  0.050000  0.060000  0.040000  0.070000  0.050000  0.060000  0.070000  0.080000  0.070000  0.060000  0.070000  0.060000  0.050000  0.050000  0.050000  0.050000  0.060000  0.060000  0.060000  0.070000  0.060000  0.050000  0.050000  0.050000  0.060000  0.050000  0.040000 
 n = 75,  0.050000  0.050000  0.070000  0.040000  0.050000  0.050000  0.050000  0.070000  0.060000  0.060000  0.060000  0.080000  0.060000  0.080000  0.050000  0.070000  0.060000  0.060000  0.080000  0.090000  0.070000  0.070000  0.060000  0.060000  0.050000  0.070000  0.050000  0.070000  0.050000  0.060000  0.050000  0.070000  0.050000  0.070000  0.060000  0.060000  0.060000  0.070000  0.050000  0.040000  0.050000  0.050000  0.050000  0.040000  0.050000  0.050000  0.060000  0.050000  0.050000  0.060000  0.050000  0.050000  0.080000  0.070000  0.060000  0.050000  0.040000  0.050000  0.040000  0.060000  0.040000  0.050000  0.040000  0.040000  0.060000  0.040000  0.040000  0.060000  0.040000  0.050000  0.050000  0.050000  0.060000  0.040000  0.050000  0.050000  0.040000  0.050000  0.050000  0.050000  0.050000  0.050000  0.040000  0.060000  0.040000  0.050000  0.050000  0.050000  0.050000  0.040000  0.040000  0.060000  0.050000  0.040000  0.060000  0.040000  0.050000  0.050000  0.040000  0.060000 
 n = 76,  0.040000  0.040000  0.060000  0.040000  0.050000  0.050000  0.050000  0.050000  0.050000  0.060000  0.050000  0.060000  0.050000  0.050000  0.050000  0.060000  0.070000  0.060000  0.050000  0.060000  0.060000  0.060000  0.050000  0.050000  0.060000  0.060000  0.080000  0.080000  0.080000  0.060000  0.060000  0.060000  0.040000  0.070000  0.050000  0.060000  0.050000  0.060000  0.050000  0.060000  0.060000  0.070000  0.070000  0.060000  0.050000  0.040000  0.060000  0.060000  0.070000  0.060000  0.040000  0.060000  0.070000  0.050000  0.040000  0.050000  0.060000  0.070000  0.050000  0.060000  0.060000  0.060000  0.050000  0.050000  0.050000  0.060000  0.060000  0.050000  0.050000  0.060000  0.070000  0.050000  0.060000  0.070000  0.070000  0.060000  0.060000  0.080000  0.050000  0.060000  0.050000  0.050000  0.060000  0.060000  0.060000  0.070000  0.080000  0.080000  0.070000  0.060000  0.060000  0.070000  0.060000  0.060000  0.050000  0.070000  0.060000  0.060000  0.060000  0.060000 
 n = 77,  0.040000  0.050000  0.040000  0.070000  0.050000  0.050000  0.050000  0.060000  0.050000  0.050000  0.060000  0.050000  0.070000  0.070000  0.070000  0.060000  0.090000  0.060000  0.060000  0.050000  0.040000  0.050000  0.050000  0.040000  0.050000  0.060000  0.050000  0.050000  0.040000  0.050000  0.040000  0.050000  0.040000  0.040000  0.050000  0.050000  0.040000  0.040000  0.050000  0.040000  0.050000  0.040000  0.060000  0.040000  0.050000  0.050000  0.050000  0.050000  0.040000  0.060000  0.080000  0.070000  0.060000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.040000  0.050000  0.050000  0.040000  0.050000  0.050000  0.050000  0.060000  0.050000  0.050000  0.040000  0.040000  0.040000  0.060000  0.050000  0.050000  0.040000  0.060000  0.060000  0.060000  0.060000  0.060000  0.050000  0.060000  0.050000  0.050000  0.040000  0.050000  0.050000  0.040000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.060000  0.050000  0.050000  0.050000 
 n = 78,  0.040000  0.060000  0.040000  0.050000  0.050000  0.050000  0.050000  0.070000  0.050000  0.060000  0.040000  0.060000  0.050000  0.060000  0.040000  0.050000  0.050000  0.040000  0.050000  0.050000  0.040000  0.050000  0.040000  0.040000  0.050000  0.040000  0.050000  0.040000  0.050000  0.050000  0.050000  0.050000  0.050000  0.040000  0.050000  0.040000  0.050000  0.060000  0.060000  0.060000  0.060000  0.050000  0.040000  0.070000  0.070000  0.060000  0.040000  0.050000  0.060000  0.060000  0.060000  0.060000  0.040000  0.050000  0.030000  0.060000  0.100000  0.090000  0.070000  0.070000  0.050000  0.060000  0.060000  0.050000  0.050000  0.050000  0.040000  0.050000  0.040000  0.050000  0.040000  0.050000  0.050000  0.050000  0.050000  0.050000  0.040000  0.050000  0.050000  0.040000  0.040000  0.060000  0.040000  0.040000  0.040000  0.060000  0.040000  0.050000  0.060000  0.040000  0.050000  0.040000  0.040000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000 
 n = 79,  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.040000  0.060000  0.060000  0.050000  0.050000  0.050000  0.050000  0.050000  0.060000  0.040000  0.060000  0.060000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.040000  0.050000  0.030000  0.060000  0.050000  0.040000  0.060000  0.060000  0.050000  0.050000  0.040000  0.060000  0.060000  0.080000  0.060000  0.050000  0.040000  0.040000  0.070000  0.060000  0.070000  0.050000  0.050000  0.060000  0.060000  0.060000  0.060000  0.050000  0.050000  0.050000  0.040000  0.050000  0.060000  0.050000  0.040000  0.040000  0.050000  0.050000  0.040000  0.050000  0.050000  0.060000  0.060000  0.040000  0.050000  0.080000  0.040000  0.050000  0.060000  0.060000  0.050000  0.060000  0.050000  0.050000  0.060000  0.060000  0.040000  0.040000  0.050000  0.050000  0.040000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.040000  0.050000  0.050000 
 n = 80,  0.060000  0.060000  0.060000  0.060000  0.060000  0.060000  0.050000  0.060000  0.040000  0.060000  0.060000  0.040000  0.060000  0.050000  0.040000  0.050000  0.040000  0.060000  0.040000  0.050000  0.050000  0.040000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.060000  0.060000  0.070000  0.070000  0.050000  0.050000  0.060000  0.050000  0.040000  0.050000  0.070000  0.040000  0.060000  0.060000  0.040000  0.070000  0.050000  0.060000  0.070000  0.060000  0.070000  0.050000  0.060000  0.060000  0.060000  0.070000  0.060000  0.070000  0.050000  0.060000  0.050000  0.050000  0.070000  0.060000  0.060000  0.050000  0.050000  0.040000  0.060000  0.050000  0.040000  0.060000  0.060000  0.040000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.070000  0.070000  0.070000  0.080000  0.070000  0.070000  0.050000  0.080000  0.070000  0.070000  0.060000  0.040000  0.070000  0.060000  0.070000  0.070000  0.060000  0.050000  0.050000  0.060000  0.050000 
 n = 81,  0.050000  0.050000  0.050000  0.040000  0.050000  0.040000  0.060000  0.040000  0.050000  0.040000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.060000  0.060000  0.050000  0.060000  0.060000  0.060000  0.080000  0.060000  0.060000  0.060000  0.060000  0.080000  0.060000  0.060000  0.060000  0.060000  0.060000  0.070000  0.040000  0.070000  0.050000  0.040000  0.050000  0.050000  0.060000  0.040000  0.060000  0.060000  0.050000  0.060000  0.070000  0.050000  0.050000  0.060000  0.060000  0.060000  0.050000  0.060000  0.060000  0.060000  0.060000  0.070000  0.050000  0.050000  0.050000  0.070000  0.070000  0.060000  0.050000  0.050000  0.050000  0.050000  0.060000  0.060000  0.070000  0.050000  0.050000  0.050000  0.050000  0.040000  0.050000  0.040000  0.050000  0.040000  0.040000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.060000  0.050000  0.050000  0.060000  0.050000  0.050000  0.050000  0.050000  0.050000  0.050000  0.040000  0.060000  0.050000 
